iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,f1_trg,f1_val,f1_tst,elapsed
210,1.19763975861e-09,9.89819587964e-11,4.12127104503e-11,1.0,1.0,1.0,1.0,1.0,1.0,1.900192914
220,1.19763975861e-09,9.89819587964e-11,4.12127104503e-11,1.0,1.0,1.0,1.0,1.0,1.0,1.996842964
230,1.19763975861e-09,9.89819587964e-11,4.12127104503e-11,1.0,1.0,1.0,1.0,1.0,1.0,2.084769404
240,1.91255767938e-10,2.85331287357e-11,1.70124762884e-11,1.0,1.0,1.0,1.0,1.0,1.0,2.173193616
250,1.67758975083e-11,4.88459164462e-12,1.42455379665e-12,1.0,1.0,1.0,1.0,1.0,1.0,2.268713853
260,1.67758975083e-11,4.88459164462e-12,1.42455379665e-12,1.0,1.0,1.0,1.0,1.0,1.0,2.365816165
270,1.67758975083e-11,4.88459164462e-12,1.42455379665e-12,1.0,1.0,1.0,1.0,1.0,1.0,2.458218611
280,1.2967595797e-11,3.30204693565e-12,7.29717026673e-13,1.0,1.0,1.0,1.0,1.0,1.0,2.56198061
290,2.25361140256e-11,5.73932978122e-12,1.26839733823e-12,1.0,1.0,1.0,1.0,1.0,1.0,2.652332785
300,1.2967595797e-11,3.30204693565e-12,7.29717026673e-13,1.0,1.0,1.0,1.0,1.0,1.0,2.746374198
310,1.2967595797e-11,3.30204693565e-12,7.29717026673e-13,1.0,1.0,1.0,1.0,1.0,1.0,2.827982569
320,6.11598840331e-12,1.48184684019e-12,3.85212215248e-13,1.0,1.0,1.0,1.0,1.0,1.0,2.927049822
330,6.11598840331e-12,1.48184684019e-12,3.85212215248e-13,1.0,1.0,1.0,1.0,1.0,1.0,3.012867393
340,3.19983175979e-12,1.20567380892e-12,1.52720530368e-13,1.0,1.0,1.0,1.0,1.0,1.0,3.104541949
350,1.22464523956e-12,4.39429372633e-13,7.1349223485e-14,1.0,1.0,1.0,1.0,1.0,1.0,3.208132143
360,5.50042411308e-13,2.08331036666e-13,3.9490719774e-14,1.0,1.0,1.0,1.0,1.0,1.0,3.314794615
370,5.50042411308e-13,2.08331036666e-13,3.9490719774e-14,1.0,1.0,1.0,1.0,1.0,1.0,3.406617082
380,3.07828248147e-13,1.16199360141e-13,2.47123367015e-14,1.0,1.0,1.0,1.0,1.0,1.0,3.507972686
390,3.07828248147e-13,1.16199360141e-13,2.47123367015e-14,1.0,1.0,1.0,1.0,1.0,1.0,3.619963361
400,3.07828248147e-13,1.16199360141e-13,2.47123367015e-14,1.0,1.0,1.0,1.0,1.0,1.0,3.714858675
410,3.07828248147e-13,1.16199360141e-13,2.47123367015e-14,1.0,1.0,1.0,1.0,1.0,1.0,3.823684913
420,3.07828248147e-13,1.16199360141e-13,2.47123367015e-14,1.0,1.0,1.0,1.0,1.0,1.0,3.93226084
430,3.07828248147e-13,1.16199360141e-13,2.47123367015e-14,1.0,1.0,1.0,1.0,1.0,1.0,4.033002612
440,2.4324853708e-14,4.4099352629e-15,2.77879442347e-15,1.0,1.0,1.0,1.0,1.0,1.0,4.128454297
450,1.12331252271e-14,2.45721956294e-15,1.69395810956e-15,1.0,1.0,1.0,1.0,1.0,1.0,4.220865278
460,1.12331252271e-14,2.45721956294e-15,1.69395810956e-15,1.0,1.0,1.0,1.0,1.0,1.0,4.31512173
470,8.09993843661e-15,1.29002970618e-15,7.50866540239e-16,1.0,1.0,1.0,1.0,1.0,1.0,4.414088008
480,8.09993843661e-15,1.29002970618e-15,7.50866540239e-16,1.0,1.0,1.0,1.0,1.0,1.0,4.500065719
490,1.49815646885e-14,1.57644239266e-15,1.67116564018e-15,1.0,1.0,1.0,1.0,1.0,1.0,4.599932829
500,8.09993843661e-15,1.29002970618e-15,7.50866540239e-16,1.0,1.0,1.0,1.0,1.0,1.0,4.697505047
