iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,f1_trg,f1_val,f1_tst,elapsed
270,1.27710217521e-36,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,29.320717298
280,1.27710217521e-36,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,29.320730952
290,1.27710217521e-36,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,29.32074688
300,1.27710217521e-36,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,29.320769635
310,1.27710217521e-36,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,29.32078414
320,1.27710217521e-36,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,29.320819978
330,1.27710217521e-36,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,29.320864067
340,1.27710217521e-36,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,29.320903603
350,1.27710217521e-36,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,29.32093404
360,1.27710217521e-36,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,29.320965043
370,1.27710217521e-36,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,29.320995479
380,1.27710217521e-36,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,29.321054928
390,1.27710217521e-36,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,29.321065453
400,1.27710217521e-36,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,29.321161027
410,1.27710217521e-36,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,29.321260867
420,1.27710217521e-36,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,29.321287604
430,1.27710217521e-36,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,29.32129898
440,1.27710217521e-36,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,29.321384598
450,1.27710217521e-36,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,29.321419015
460,1.27710217521e-36,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,29.32152369
470,1.27710217521e-36,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,29.321566641
480,1.27710217521e-36,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,29.321597075
490,1.27710217521e-36,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,29.321684969
500,1.27710217521e-36,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,29.321700328
