iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,f1_trg,f1_val,f1_tst,elapsed
330,2.38680860132e-13,4.70826665509e-18,2.26653937849e-18,1.0,1.0,1.0,1.0,1.0,1.0,2.503057773
340,2.39185252554e-13,1.00255574992e-17,5.08003857469e-18,1.0,1.0,1.0,1.0,1.0,1.0,2.574712598
350,2.38680860132e-13,4.70826665509e-18,2.26653937849e-18,1.0,1.0,1.0,1.0,1.0,1.0,2.648142069
360,2.38680860132e-13,4.70826665509e-18,2.26653937849e-18,1.0,1.0,1.0,1.0,1.0,1.0,2.719394407
370,2.38680860132e-13,4.70826665509e-18,2.26653937849e-18,1.0,1.0,1.0,1.0,1.0,1.0,2.798238837
380,2.38680860132e-13,4.70826665509e-18,2.26653937849e-18,1.0,1.0,1.0,1.0,1.0,1.0,2.877845008
390,2.38680860132e-13,4.70826665509e-18,2.26653937849e-18,1.0,1.0,1.0,1.0,1.0,1.0,2.951699723
400,7.50953486345e-14,1.48648989396e-18,2.11045029982e-19,1.0,1.0,1.0,1.0,1.0,1.0,3.031722035
410,7.50953486345e-14,1.48648989396e-18,2.11045029982e-19,1.0,1.0,1.0,1.0,1.0,1.0,3.109573187
420,7.50953486345e-14,1.48648989396e-18,2.11045029982e-19,1.0,1.0,1.0,1.0,1.0,1.0,3.177439791
430,7.50953486345e-14,1.48648989396e-18,2.11045029982e-19,1.0,1.0,1.0,1.0,1.0,1.0,3.247304614
440,7.50953486345e-14,1.48648989396e-18,2.11045029982e-19,1.0,1.0,1.0,1.0,1.0,1.0,3.317906998
450,7.50953486345e-14,1.48648989396e-18,2.11045029982e-19,1.0,1.0,1.0,1.0,1.0,1.0,3.408175831
460,7.51229457877e-14,1.7210657377e-18,2.46908935726e-19,1.0,1.0,1.0,1.0,1.0,1.0,3.489015919
470,7.50953486345e-14,1.48648989396e-18,2.11045029982e-19,1.0,1.0,1.0,1.0,1.0,1.0,3.560474195
480,7.50953486345e-14,1.48648989396e-18,2.11045029982e-19,1.0,1.0,1.0,1.0,1.0,1.0,3.635065051
490,7.50953486345e-14,1.48648989396e-18,2.11045029982e-19,1.0,1.0,1.0,1.0,1.0,1.0,3.704606744
500,7.50136371391e-14,7.53745449289e-19,1.06668123589e-19,1.0,1.0,1.0,1.0,1.0,1.0,3.778179859
