iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,f1_trg,f1_val,f1_tst,elapsed
390,1.14939195769e-35,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,23.100961351
400,1.14939195769e-35,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,23.101004871
410,1.14939195769e-35,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,23.101151075
420,1.14939195769e-35,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,23.101161314
430,1.14939195769e-35,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,23.101241527
440,1.14939195769e-35,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,23.101294719
450,1.14939195769e-35,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,23.101345353
460,1.14939195769e-35,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,23.101362989
470,1.14939195769e-35,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,23.101381478
480,1.14939195769e-35,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,23.101441495
490,1.14939195769e-35,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,23.10147904
500,1.14939195769e-35,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,23.101524836
