iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,f1_trg,f1_val,f1_tst,elapsed
210,1.68112400459e-09,1.40329809137e-11,3.86881589338e-10,1.0,1.0,1.0,1.0,1.0,1.0,1.902617523
220,1.68112400459e-09,1.40329809137e-11,3.86881589338e-10,1.0,1.0,1.0,1.0,1.0,1.0,1.991440244
230,8.57141985799e-12,3.54892099427e-14,1.76824284679e-15,1.0,1.0,1.0,1.0,1.0,1.0,2.0822225
240,8.57141985799e-12,3.54892099427e-14,1.76824284679e-15,1.0,1.0,1.0,1.0,1.0,1.0,2.170305951
250,8.57141985799e-12,3.54892099427e-14,1.76824284679e-15,1.0,1.0,1.0,1.0,1.0,1.0,2.254046796
260,8.57141985799e-12,3.54892099427e-14,1.76824284679e-15,1.0,1.0,1.0,1.0,1.0,1.0,2.358872044
270,8.66396471478e-12,6.92950524055e-14,3.45563450461e-15,1.0,1.0,1.0,1.0,1.0,1.0,2.459992695
280,8.52412320763e-12,1.82123403454e-14,9.05899110568e-16,1.0,1.0,1.0,1.0,1.0,1.0,2.537241393
290,8.52412320763e-12,1.82123403454e-14,9.05899110568e-16,1.0,1.0,1.0,1.0,1.0,1.0,2.649018734
300,4.10595203595e-12,8.77030229841e-15,4.36239442237e-16,1.0,1.0,1.0,1.0,1.0,1.0,2.73612768
310,2.18886018997e-12,1.40811921128e-15,1.12850338922e-16,1.0,1.0,1.0,1.0,1.0,1.0,2.828728672
320,2.25398305916e-12,1.40814530797e-15,1.29370310887e-16,1.0,1.0,1.0,1.0,1.0,1.0,2.921696877
330,1.23551076129e-12,1.37691020625e-15,8.13410606985e-17,1.0,1.0,1.0,1.0,1.0,1.0,3.012534313
340,1.41095669138e-12,1.51995454002e-15,1.05099880158e-16,1.0,1.0,1.0,1.0,1.0,1.0,3.104364461
350,1.23551076129e-12,1.37691020625e-15,8.13410606985e-17,1.0,1.0,1.0,1.0,1.0,1.0,3.190391952
360,1.23551076129e-12,1.37691020625e-15,8.13410606985e-17,1.0,1.0,1.0,1.0,1.0,1.0,3.277075654
370,1.23551076129e-12,1.37691020625e-15,8.13410606985e-17,1.0,1.0,1.0,1.0,1.0,1.0,3.369716179
380,1.23551076129e-12,1.37691020625e-15,8.13410606985e-17,1.0,1.0,1.0,1.0,1.0,1.0,3.473098729
390,5.77565086732e-13,6.43597202535e-16,3.80204583735e-17,1.0,1.0,1.0,1.0,1.0,1.0,3.558685901
400,5.77565086732e-13,6.43597202535e-16,3.80204583735e-17,1.0,1.0,1.0,1.0,1.0,1.0,3.643639332
410,5.77562839172e-13,6.25503850773e-16,3.51667934102e-17,1.0,1.0,1.0,1.0,1.0,1.0,3.734145107
420,5.77565086732e-13,6.43597202535e-16,3.80204583735e-17,1.0,1.0,1.0,1.0,1.0,1.0,3.820082713
430,2.74423997931e-13,3.05776773676e-16,1.80637126311e-17,1.0,1.0,1.0,1.0,1.0,1.0,3.908933025
440,9.14509862466e-14,1.41618154883e-16,4.09992000177e-18,1.0,1.0,1.0,1.0,1.0,1.0,3.989700011
450,3.01438296689e-14,6.91054891963e-17,1.69491074052e-18,1.0,1.0,1.0,1.0,1.0,1.0,4.098552702
460,3.38377559952e-15,1.73431854872e-17,4.48603950078e-19,1.0,1.0,1.0,1.0,1.0,1.0,4.199438403
470,3.29146142551e-15,3.07311651081e-17,7.94047069204e-19,1.0,1.0,1.0,1.0,1.0,1.0,4.300906361
480,3.27390602342e-17,1.66860951932e-18,3.94277649762e-20,1.0,1.0,1.0,1.0,1.0,1.0,4.404261888
490,3.27390602342e-17,1.66860951932e-18,3.94277649762e-20,1.0,1.0,1.0,1.0,1.0,1.0,4.51885864
500,3.27390602342e-17,1.66860951932e-18,3.94277649762e-20,1.0,1.0,1.0,1.0,1.0,1.0,4.602653529
